id,name,gender,born,died,species,height,weight,hair_color,eye_color,skin_color,blood_status,marital_status,nationality,animagus,boggart,house,patronus,alias_names,jobs,titles,family_members,romances,wands,image,wiki
e519fec5-83f9-4060-ab80-25688b2d3a46,Thomas McGruder,Male,31 August 1982 or earlier,,Human,,,,,,,,British or Irish,,,Slytherin,,,,,,,,,https://harrypotter.fandom.com/wiki/Thomas_McGruder
0ea54c74-ae46-4c7d-bdc2-daa9a1b2cbd0,Pandora Lovegood,Female,Before 1968 (most likely),"Between 13 February, 1990 and 12 February, 1991",Human,,,Dirty-blonde (possibly),Pale silvery (possibly),Light (possibly),,Married,British,,,Ravenclaw (possibly),,,,,"['Xenophilius Lovegood (husband)', 'Luna Lovegood (daughter)', 'Rolf Scamander (son-in-law)', 'Lorcan Scamander (grandson)', 'Lysander Scamander (grandson)', 'Lovegood family']",,,https://static.wikia.nocookie.net/harrypotter/images/9/9a/LovegoodFamilyPortrait.png,https://harrypotter.fandom.com/wiki/Pandora_Lovegood
2a972ff5-2382-4394-b716-0d6a6e0c3eb1,Howard Chalk,Male,,,Human,,,Blond,Grey,Light,Muggle,,British,,,,,,['Farmer'],,,,,https://static.wikia.nocookie.net/harrypotter/images/2/24/Howard_Chalk_-_FBC.png,https://harrypotter.fandom.com/wiki/Howard_Chalk
a892493a-8be3-4bcf-97b6-fa96e688147b,Male Slytherin student,Male,,,Human,,,Black,Brown,Dark,,,British or Irish,,,Slytherin,,,,,,,,https://static.wikia.nocookie.net/harrypotter/images/6/68/Unidentified_Slytherin_boy_%28II%29.jpg,https://harrypotter.fandom.com/wiki/Unidentified_Slytherin_boy_(II)
516de028-4d1a-4fd9-a9f1-e21cfa1f3b82,Stephen Swain,Male,,,Human,,,,,,Muggle,,,,,,,,['Parochial vicar'],"['Reverend', 'Doctor']",,,,,https://harrypotter.fandom.com/wiki/Stephen_Swain
4f6fa46a-3334-4acd-86cf-623131e1c443,Penny Haywood,Female,"Between 1 September 1972 and 31 August 1973, London, England, Great Britain",,Human,,,Blonde,Blue,Light,Half-blood,,English,,Werewolf,Hufflepuff,,,,,"['Muggle father', 'Muggle born witch mother', 'Beatrice Haywood (younger sister)', 'Winifred Haywood (grandmother)', 'Haywood family']",,"['Unicorn hair core, unknown length and wood']",https://static.wikia.nocookie.net/harrypotter/images/a/ab/Penny.png,https://harrypotter.fandom.com/wiki/Penny_Haywood
8e0322b9-1be7-494a-bd0a-29e72619825e,Clarisse Lestrange (née Tremblay),Female,No later than December 1879 - March 1880,,Human,,,Blonde,,,,,,,,,,,,,"['Bernard Tremblay (father)', 'Leonie Tremblay (mother)', 'Falco Tremblay (brother)', 'Corvus Lestrange (husband/paternal second cousin & maternal first cousin)', 'Corvus Lestrange (son/second cousin once removed & first cousin once removed)', 'Leta Lestrange (stepdaughter/second cousin once removed & first cousin once removed)', 'Falco Lestrange (grandfather)', 'Salomé Lestrange (grandmother)', 'Eglantine Lestrange (aunt/mother-in-law)', 'Tremblay family', 'Lestrange family']",,,https://static.wikia.nocookie.net/harrypotter/images/d/d1/Clarisse.png,https://harrypotter.fandom.com/wiki/Clarisse_Lestrange
4f5bcf73-ada6-46ef-8224-d0b8022946ce,Red-haired young witch,Female,Before 1927,"Early September 1927, Lestrange Mausoleum, Cimetière du Père-Lachaise, Paris, France",Human,,,Red,,,,,,,,,,,,,['Unnamed parents'],,"['Unknown length, wood and core']",https://static.wikia.nocookie.net/harrypotter/images/8/8c/Red_Haired_Young_Witch.jpeg,https://harrypotter.fandom.com/wiki/Red-haired_young_witch
4d2646d2-d7cb-448b-bd8d-1face09f0803,Director of the Ministry Police No. 41041,,,,Human,,,,,,,,,,,,,,['Director of the Ministry Police'],,,,,https://static.wikia.nocookie.net/harrypotter/images/b/b2/Ministry_Police.jpg,https://harrypotter.fandom.com/wiki/Director_of_the_Ministry_Police_No._41041
f600a83d-a082-4e9d-b5da-943a87efe50a,Floxel Lestrange,Male,,,Human,,,,,Light,Pure-blood,Married,French,,,,,,,,"['Cyrille Lestrange (father)', 'Luminosa Lestrange (mother)', 'Cyrille Lestrange (brother)', 'Jodelle Lestrange (wife)', 'Quintilla Lestrange (daughter)', 'Fulcran Lestrange (son-in-law/second cousin)', 'Cyrille Lestrange (paternal grandfather)', 'Balbine Lestrange (paternal grandmother)', 'Nozéa Lestrange (granddaughter)', 'Lestrange family', 'Volant family (in-laws)']",,,https://static.wikia.nocookie.net/harrypotter/images/2/2c/FLOXEL_LESTRANGE.jpg,https://harrypotter.fandom.com/wiki/Floxel_Lestrange
eab15b0a-c54a-476f-99ff-7df0ffbf41d4,Margaretta Ironbark,Female,19th century or earlier,,Human,,,Dark,,Light,,,British or Irish,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Margaretta_Ironbark
9f2b3f25-3fb8-4ef9-934a-5d86a3e9cb00,Cecil Edwards,Male,,,Human,,,,,,No-Maj,,,,,,,,['Playwright'],,,,,,https://harrypotter.fandom.com/wiki/Cecil_Edwards
330d4af1-ff0b-40a6-8080-a93cf6aba778,Haley Dakota,Female,,,Human,,,,,,,,British or Irish,,,Gryffindor,,,,,,,,,https://harrypotter.fandom.com/wiki/Haley_Dakota
3021f438-61f2-44e7-a4a7-a1d99c881340,Stuart Craggy,Male,c. 1950s,,Human,,,,,,,,British or Irish,,,Slytherin,,,,['Quidditch Captain'],,,,https://static.wikia.nocookie.net/harrypotter/images/f/f2/Slytherin_House_Captain%27s_Plaque.jpg,https://harrypotter.fandom.com/wiki/Stuart_Craggy
72960c3d-cc36-4589-a68d-0fff55985510,Dorcus Twelvetrees,Female,Before 1773,,Human,,,,,,Pure-blood or half-blood,,American,,,,,,,,"['Aristotle Twelvetrees (father)', 'Twelvetrees family']",,"['Unknown length, wood and wand core']",,https://harrypotter.fandom.com/wiki/Dorcus_Twelvetrees
ce7856e7-f3a6-43c9-8ad0-4350916f1cd7,Rudolf Brand,Male,"Before 1936, Germany (possibly)",,Human,,,,,,,,German,,,,,,['Captain of the Heidelberg Harriers'],['Captain'],"['Igor Brand (possibly)', 'Brand family']",,,https://static.wikia.nocookie.net/harrypotter/images/b/be/Rudolf_Brand.png,https://harrypotter.fandom.com/wiki/Rudolf_Brand
e8ea5549-049f-4756-b29f-9893c9929bce,G. F.'s grandfather,Male,,,Human,,,,,,,,,,,,,,,,['G. F. (granddaughter)'],,,,https://harrypotter.fandom.com/wiki/G._F.'s_grandfather
5baa3296-e47e-420c-acff-2efd55323e6c,Skye Parkin,Female,Between 1 September 1970 and 31 August 1973 (most likely),,Human,,,Brown with blue tips,Green,Light,Pure-blood or Half-blood,,Scottish,,,,,,,['Chaser'],"['Ethan Parkin (father)', 'Brothers', 'Cousin', 'Parkin family']",,"['Unknown length, wood and core']",https://static.wikia.nocookie.net/harrypotter/images/6/66/Skye_Parkin.png,https://harrypotter.fandom.com/wiki/Skye_Parkin
0a9f3f0e-0771-4d08-bf41-f9693fafc17e,James Sirius Potter,Male,Between 1 September 2003 and 31 August 2004,,Human,,,,,,Half-blood,Single,English,,,Gryffindor,,,,,"['Harry Potter (father)', 'Ginevra Potter (née Weasley) (mother)', 'Albus Potter (younger brother)', 'Lily L. Potter (younger sister)', 'James Potter I (paternal grandfather) †', 'Lily J. Potter (née Evans) (paternal grandmother) †', 'Arthur Weasley (maternal grandfather)', 'Molly Weasley (née Prewett) (maternal grandmother)', 'William Weasley (maternal uncle)', 'Charles Weasley (maternal uncle)', 'Percy Weasley (maternal uncle)', 'Fred Weasley (maternal uncle) †', 'George Weasley (maternal uncle)', 'Ronald Weasley (maternal uncle)', 'Fleur Weasley (née Delacour) (maternal aunt by marriage)', 'Audrey Weasley (maternal aunt by marriage)', 'Angelina Weasley (née Johnson) (maternal aunt by marriage)', 'Hermione Granger (maternal aunt by marriage)', 'Victoire Weasley (maternal first cousin)', 'Dominique Weasley (maternal first cousin)', 'Louis Weasley (maternal first cousin)', 'Molly Weasley II (maternal first cousin)', 'Lucy Weasley (maternal first cousin)', 'Fred Weasley II (maternal first cousin)', 'Roxanne Weasley (maternal first cousin)', 'Rose Granger-Weasley (maternal first cousin)', 'Hugo Granger-Weasley (maternal first cousin)', 'Hardwin Potter (paternal ancestor) †', 'Iolanthe Potter (née Peverell) (paternal ancestor) †', 'Linfred of Stinchcombe (paternal ancestor) †', 'Mr Peverell (paternal ancestor) †', 'Ignotus Peverell (paternal ancestor) †', 'Lord Voldemort (paternal distant cousin) †', 'Delphini (paternal distant cousin)', 'Potter family (paternal family)', 'Weasley family (maternal family)', 'Evans family (paternal relatives)', 'Prewett family (maternal relatives)', 'House of Black (maternal ancestors)', 'Yaxley family (maternal ancestors)', 'Fleamont family (paternal ancestors)', 'Flint family (maternal ancestors)', 'Peverell family (paternal ancestors)']",,,https://static.wikia.nocookie.net/harrypotter/images/a/a0/James_Sirius_Potter_DHF2.jpg,https://harrypotter.fandom.com/wiki/James_Potter_II
329b537b-d68c-4fe3-bb80-2ea6a13717ad,Malcolm Baddock,Male,between 1 September 1982 and 31 August 1983,,Human,,,,,,,,British or Irish,,,Slytherin,,,,,,,,,https://harrypotter.fandom.com/wiki/Malcolm_Baddock
d9024b07-dec1-47a6-ae07-5a2898ef4c41,Julius Dehoffe,Male,,,Human,,,,,,,,,,,,,,['Author'],,,,,,https://harrypotter.fandom.com/wiki/Julius_Dehoffe
7145fdde-a314-4bd9-9c4a-6051bf81297d,Visitor of the Three Broomsticks Inn,,Before 1993,,Ogre (possibly),,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Visitor_of_the_Three_Broomsticks_Inn
9835c117-48d4-484f-9720-f5064dbd99ff,Balbine Lestrange,Female,,,Human,,,,,,Pure-blood (probably),Unknown,French,,,,,,,,"['Fulcran Lestrange (father)', 'Sotére Lestrange (mother)', 'Pucine Lestrange (sister)', 'Fulcran Lestrange (brother)', 'Quintilla Lestrange (second cousin/sister-in-law)', 'Cyrille Lestrange (second cousin)', 'Floxel Lestrange (second cousin)', 'Nozéa Lestrange (niece)', 'Fulcran Lestrange (paternal grandfather)', 'Pucine Lestrange (paternal grandmother)', 'Lestrange family', 'Petit family']",,,https://static.wikia.nocookie.net/harrypotter/images/7/7a/BALBINE_LESTRANGE.jpg,https://harrypotter.fandom.com/wiki/Balbine_Lestrange_(II)
21edc676-7b6e-4c17-a1e6-9877b6f12f9e,Unidentified frowning Ministry of Magic wizard who murmured instructions to a quill,Male,,,Human,,,,,,Pure-blood or Half-blood,,British,,,,,,['British Ministry of Magic employee'],,,,,,https://harrypotter.fandom.com/wiki/Unidentified_frowning_Ministry_of_Magic_wizard_who_murmured_instructions_to_a_quill
ca53751f-6430-4c7c-8e07-7954721d47b8,Gunnar Grimmson,Male,Before 1927,,Human,,,,,,,,,,,,,,['Bounty hunter'],,,,"['Unknown length, wood and core']",https://static.wikia.nocookie.net/harrypotter/images/b/bc/--Gunnar_Grimmson.jpeg,https://harrypotter.fandom.com/wiki/Gunnar_Grimmson
910bf65c-d547-46c8-9edb-5b52ee436ae4,Gareth Greengrass,Male,,"September, 2021",Human,,,Grey,Brown,White,,Widowed,British,,,,,['Edward Scot'],"['Senior Unspeakable (formerly)', 'Head of Department of Mysteries (formerly)']",['Minister'],"['Brother', 'Aquila Greengrass (wife) †', 'Cereus Greengrass (daughter)', 'Greengrass family']",['Aquila Greengrass (wife) †'],,https://static.wikia.nocookie.net/harrypotter/images/8/8d/Gareth_Greengrass.png,https://harrypotter.fandom.com/wiki/Gareth_Greengrass
1e2c6ccd-8193-4b0f-a07f-a9df43f37175,Cleaner at Leaky Cauldron,Male,,,Human,,,Black,,Light,,,,,,,,,['Cleaner at Leaky Cauldron'],,,,,,https://harrypotter.fandom.com/wiki/Cleaner_at_Leaky_Cauldron
a9665ff4-ce32-4267-a6ad-7e84154525ba,Chiara Lobosca's father,Male,before 1970s,,Human,,,,,,,,British,,,,,,['Arithmancer'],,"['Mrs Lobosca', 'Chiara Lobosca (daughter)', 'Lobosca family']",,,,https://harrypotter.fandom.com/wiki/Chiara_Lobosca's_father
13dd1a01-3dc3-4679-9c0e-f5dcecc6e8e8,Mungo Bonham,Male,1560,1659 (aged 98-99),Human,,,Brown,Brown,Dark,,,,,,,,,['Healer'],['Saint'],,,,https://static.wikia.nocookie.net/harrypotter/images/3/3f/MungoBonham.png,https://harrypotter.fandom.com/wiki/Mungo_Bonham
f23c56a4-47eb-4163-a814-2b6946de4ed0,Gorilla at the Zoo,Male,,,Gorilla,,,Black,Dark,Black,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Gorilla_at_the_Zoo
05cb3d26-25ae-490d-8e74-9ac294579b87,Unidentified St Mungo's patient's brother,Male,,,Human,,,,,,,,British,,,,,,,,['Brother'],,,,https://harrypotter.fandom.com/wiki/Unidentified_St_Mungo's_patient's_brother
07be14e8-859f-4a95-993c-45c7af51efca,Weasley children's cousin,Male,,,Human,,,Red,,,Pure-Blood or Half-Blood,,,,,,,,,,"['Father', 'Arthur Weasley (paternal uncle)', 'Molly Weasley (aunt)', 'Uncle (possibly Bilius)', 'Bill Weasley (cousin)', 'Fleur Weasley (cousin-in-law)', 'Charlie Weasley (cousin)', 'Percy Weasley (cousin)', 'Fred Weasley (cousin) †', 'George Weasley (cousin)', 'Ron Weasley (cousin)', 'Ginny Weasley (cousin)', 'Septimus Weasley (possible grandfather)', 'Cedrella Black (possible grandmother)']",,,,https://harrypotter.fandom.com/wiki/Weasley_children's_cousin
1f9171ca-dd31-4c61-a911-6e0f66ef3856,Piers Polkiss,Male,c. 1980,,Human,,,,,,Muggle,,British,,,,,,,,['Mrs Polkiss (mother)'],,,https://static.wikia.nocookie.net/harrypotter/images/5/57/Pierrs.jpg,https://harrypotter.fandom.com/wiki/Piers_Polkiss
acb286e9-b8de-4253-a6d5-ba60607584c5,Vernon Dursley's secretary,Female,,,Human,,,,,,Muggle,,British,,,,,,['Secretary of Vernon Dursley at Grunnings'],,,,,,https://harrypotter.fandom.com/wiki/Vernon_Dursley's_secretary
c9bf9299-71cd-483d-90f3-6cb946d1427b,Rodney Rohesia,,,,,,,,,,,,,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Rodney_Rohesia
7b9b7981-341b-4c48-8537-fdd047a3e128,Nobby Leach,Male,Pre 1945,,Human,,,,,,Muggle-born,,,,,,,,['Minister for Magic (1962 - 1968)'],['Minister for Magic'],,,,,https://harrypotter.fandom.com/wiki/Nobby_Leach
bd5200d0-fccc-41e3-9432-d715e1305a42,Dragon keeper,Male,,,Human,,,,,Pale,,,,,Lord Voldemort,,Non-corporeal,,['Dragonologist'],,,,,https://static.wikia.nocookie.net/harrypotter/images/0/00/Dragon_Handler_LEGOY1.png,https://harrypotter.fandom.com/wiki/Dragon_keeper
d384ba52-d9d0-49a4-be60-31e493ab5e2d,Martin 'Tiny' Helstrom,Male,,,Human,,,Dark,Brown,White,,,,,,,,['Tiny'],['Keeper for the Nordic National Quidditch team'],['Keeper'],,,,https://static.wikia.nocookie.net/harrypotter/images/f/f2/Nordic.JPG,https://harrypotter.fandom.com/wiki/Martin_Helstrom
b943bcb1-9211-4ff8-8ca7-9a2eabbf7156,Hedley Fleetwood,Male,,,Human,,,,,,,,,,,,Woolly mammoth,,,,['Fleetwood (possibly)'],,,,https://harrypotter.fandom.com/wiki/Hedley_Fleetwood
ec4e2765-cc41-4910-887f-f6f970c49ee4,Mr Bones,Male,,"prior to 31 October, 1981",Human,,,,,,,Married,,,,Hufflepuff (likely),,,,,"['Wife †', 'Amelia Bones (daughter) †', 'Edgar Bones (son) †', 'Daughter-in-law †', 'Grandchildren †', 'Susan Bones (granddaughter)', 'Bones family']",,,,https://harrypotter.fandom.com/wiki/Amelia_Bones's_father
037ee0f6-db65-44f5-af1b-1a8962179f3d,Torquil McTavish,Male,"Year unknown, Scotland",,Human,,,Red,,White,Magical to unknown extent,,Scottish,,,,,,['Broom flyer'],,"['Tarquin McTavish (possibly)', 'McTavish family']",,,https://static.wikia.nocookie.net/harrypotter/images/c/c6/Torquil_McTavish.png,https://harrypotter.fandom.com/wiki/Torquil_McTavish
9e9f3a46-c460-4cbb-887e-860be884e07d,Gregory Munslow,Male,31 August 1982 or earlier,,Human,,,,,,,,British or Irish,,,Hufflepuff,,,,,,,,,https://harrypotter.fandom.com/wiki/Gregory_Munslow
744573bd-9d88-4fcc-9c98-82af6089356f,Delphini,Female,"Before March, 1998, Malfoy Manor, Wiltshire, England, Great Britain",,Human,,,Silvery with blue-tips,,,Half-blood,Single,British,,,Did not attend Hogwarts,,"['Delphi', 'Delphini Diggory', 'The Augurey']","[""Carer at St Oswald's Home for Old Witches and Wizards (formerly)""]",,"['Lord Voldemort (father) †', 'Bellatrix Lestrange (née Black)  (mother) †', 'Rodolphus Lestrange (maternal step-father)', 'Euphemia Rowle (former guardian)', 'Tom Riddle Senior (paternal grandfather) †', 'Merope Riddle (née Gaunt) (paternal grandmother) †', 'Cygnus Black III (maternal grandfather) †', 'Druella Black (née Rosier) (maternal grandmother) †', 'Lestrange (possible maternal step-grandfather)', 'Andromeda Tonks (née Black) (maternal aunt)', 'Narcissa Malfoy (née Black) (maternal aunt)', 'Rabastan Lestrange (maternal step-uncle)', 'Edward Tonks (maternal uncle by marriage) †', 'Lucius Malfoy (maternal uncle by marriage)', 'Nymphadora Lupin (née Tonks) (maternal first cousin) †', 'Draco Malfoy (maternal first cousin)', 'Remus Lupin (maternal first cousin-in-law) †', 'Astoria Malfoy (née Greengrass) (maternal first cousin-in-law) †', 'Phineas Nigellus Black (maternal great-great-great-grandfather) †', 'Ursula Black (née Black) (maternal great-great-great-grandmother) †', 'Corvinus Gaunt (paternal ancestor) †', 'Cadmus Peverell (paternal ancestor) †', 'Salazar Slytherin (paternal ancestor) †', 'Harry Potter (paternal distant cousin)', 'Riddle family (paternal family)', 'House of Black (maternal family)', 'Lestrange family (step-family)', 'House of Gaunt (paternal relatives)', 'Rosier family (maternal relatives)', 'Crabbe family (maternal ancestors)', 'Bulstrode family (maternal ancestors)', 'Flint family (maternal ancestors)', 'Peverell family (paternal ancestors)', 'Slytherin family (paternal ancestors)']",,"['Unknown length, wood and core']",https://static.wikia.nocookie.net/harrypotter/images/9/97/Delphini_CC.jpg,https://harrypotter.fandom.com/wiki/Delphini
afa972cc-7042-46e3-a442-c578ce6f5312,M. Miraphorumus,,,,Human,,,,,,,,,,,,,,['Reporter for The New York Ghost'],,,,,,https://harrypotter.fandom.com/wiki/M._Miraphorusus
50b93ea4-d03a-4310-a478-95b649df2f5d,Ferdinand Jägendorf,Male,,,Human,,,,,,,,Liechtensteiner,,,,,,['Manager of the Liechtenstein National Quidditch team'],,,,,,https://harrypotter.fandom.com/wiki/Ferdinand_Jägendorf
085a7c26-3590-456f-9c0e-d43e9e636295,"Author of Hairy Snout, Human Heart",Male,,,Human (Werewolf),,,,,,,,,,,,,,['Author'],,,,,,"https://harrypotter.fandom.com/wiki/Anonymous_author_of_Hairy_Snout,_Human_Heart"
9f587441-0b62-4cff-910a-0e7001de801c,Curious Gryffindor girl,Female,Between 1 September 1980 and 31 August 1981 (most likely),,Human,,,,,,,,British or Irish,,,Gryffindor,,,,,,,,,https://harrypotter.fandom.com/wiki/Curious_Gryffindor_girl
3a2a8d46-7f20-45f0-8a14-cdb487554638,J. C. M. van Riemsdijk,Male,16 December 1841,30 June 1895,Human,,,,,,Muggle,,,,,,,,['Musician and author'],"['Jonkheer', 'Meester']",,,,,https://harrypotter.fandom.com/wiki/J._C._M._van_Riemsdijk
e76f3ca1-7a00-4608-9f57-5a7f74b0059a,Rogue alchemist,Male,Before 1990,,Human,,,,,,,,British (most likely),,,,,,"['Alchemist (supposedly)', 'Con artist']",,,,,,https://harrypotter.fandom.com/wiki/Rogue_alchemist
7d4c024c-6fd0-42b1-9af2-4f84df0bc537,Daniel Page,Male,Between 1 September 1996 and 31 August 1997,,Human,,,Brown,Brown,White,Half-blood,,British or Irish,,"Dragon (formerly), His mother being a criminal",,Black cat,,,,"['Father', 'Kaleena Page (mother)', 'Reggie Page (older brother)', 'Esme Page (older sister)', 'Grant Page (possible relative)', 'Page family']",,"[""13', Vine, Phoenix feather""]",https://static.wikia.nocookie.net/harrypotter/images/5/57/Daniel_Page_from_Harry_Potter_Magic_Awakened.png,https://harrypotter.fandom.com/wiki/Daniel_Page
2a24e3ce-2fa5-4554-9e70-4e97b37f34ef,Muggle Studies Professor,Male,,,Human,,,,,,,,,,,,,,['Professor of Muggle Studies (at least 1992–1993)'],['Professor'],,,,,https://harrypotter.fandom.com/wiki/Unidentified_male_Muggle_Studies_professor
4f544473-d92b-45a2-b4aa-1dbc023f21fd,M. Carneirus,,,,Human,,,,,,,,,,,,,,['Business and finance reporter for The New York Ghost'],,['Carneirus family'],,,,https://harrypotter.fandom.com/wiki/M._Carneirus_(American)
f1923a2c-0aef-4c8e-8938-313e7c08cee5,Maxwell Barnett,Male,,,Human,,,,,,,,,,,,,,['Author'],,['Celia Barnett (possibly)'],,,,https://harrypotter.fandom.com/wiki/Maxwell_Barnett
6d561819-ce0f-416a-bcd5-be4b35ea541f,John Joseph Merlin,Male,1735,1803,Human,,,,,,Muggle,,Belgian,,,,,,['Inventor'],,,,,,https://harrypotter.fandom.com/wiki/John_Joseph_Merlin
960a5d5f-7f3b-422a-8723-1567b331ff6d,Unidentified Customs official,Male,,,Human,,,,,,No-Maj,,American,,,,,,['Customs official for New York'],,,,,https://static.wikia.nocookie.net/harrypotter/images/5/54/USCustomsAgent.jpg,https://harrypotter.fandom.com/wiki/Unidentified_Customs_official
c24846b6-732b-4ad4-b5de-a2d9b8b28bbb,Girl Sorted in 1858,Female,"Between 1 September, 1846 and 31 August, 1847",,Human,,,,,,,,British or Irish,,,,,,,,,,,,https://harrypotter.fandom.com/wiki/Girl_Sorted_in_1858
2b3cf7a4-1435-47da-b31c-10e8d703caf1,Cadogan's ex-wives,Female,,,Human,,,,,,,Divorced,,,,,,,,,"['Cadogan (ex-husband)', 'Seventeen children between the three', 'Ex-father-in-law', 'Ex-mother-in-law']",,,,https://harrypotter.fandom.com/wiki/Cadogan's_ex-wives
454e0ded-f24d-40f3-a52b-a80f7f13b8b2,Eustace Fawley's uncle,Male,,,Human,,,,,,"Pure-blood, Half-blood or Squib (possibly)",,,,,,,,,,"['Brother or brother-in-law', 'Eustace Fawley (nephew)']",,,,https://harrypotter.fandom.com/wiki/Eustace_Fawley's_uncle
